id,topic_id,text,type,effectiveness,lang,tok_len
c8ed865105a6,CAC4E6021973,"letting students design their own projects gives them more freedom, allowing them to think outside the box, which aids the development of valuable skills that are applicable in the real world. instead of teaching students how to follow directions on a rubric, we should be teaching them to think creatively and how to collaborate with one another.",Position,Effective,en,57
58d9d241cfda,CAD2B46606E7,the author tells us how hard and difficult it is to land or even study venus because its so hard to land on or get close to because of all the dangerous things that can happen.,Position,Adequate,en,36
4451f175779c,CAE7D71D66A3,adding the rule that all students must participate in at least one extracurricular activity would be a fantastic way to make sure that students are getting involved with their school.,Position,Effective,en,30
d386d9cf18cf,CB774DEF3A4B,the author does not support her claim that venus is worth studying despite the dangers it presents,Position,Adequate,en,17
5b74ea57d087,CB86688CF491,using this technology is valuable to read peoples emotions.,Position,Adequate,en,9
ada10be56c76,CBA185D3B277,"i think that the ""facial action coding system"" may actually be valuable.",Position,Adequate,en,12
b7dbfd7c8072,CBBDC9BB3F04,the author suggests that studying venus is a worthy pursuit despite the dangers it presents,Position,Adequate,en,15
e53503bb87fa,CC02E6A858C4,i think this system should be added in schools because during school teachers will know how their students are feeling.,Position,Adequate,en,20
66fd78682947,CC06612E842A,i think having every student be in a extracurricular activity is a great idea and i completely agree with the principal,Position,Effective,en,21
db09a80021de,CC06612E842A,"i think students should be in at least one extracurricular activity because,",Position,Adequate,en,12
796b1bbd791c,CC3A5AD37340,in my opinion i feel like the use of technology to read the emotional expressions of students in a classroom is not valuable,Position,Adequate,en,23
4618b7f01487,CC54E936E3FA,i believe it is valuable and heres why .,Position,Adequate,en,9
d883f16de285,CC6CFE6D8CA8,"by justifying why it is crucial to continue our efforts to explore venus, and additionally through their explanation as to how this can safely be accomplished, the author of this article strongly supports their idea that studying venus is a noble pursuit despite the many obstacles that it creates.",Position,Effective,en,49
a3a4dac484be,CC82A1D80D1A,"there are many advantages to not owning or using a car, some of them may just cause you to get ride of your car.",Position,Adequate,en,24
d3d349aca421,CCF447CCADB3,students should participate in at least one extracurricular activity.,Position,Adequate,en,9
5aad35c19f7b,CD0A8E34A5C0,it is important that we talk about the advantages of limiting car usage.,Position,Adequate,en,13
4aeccd497bf8,CD4B9F6B311B,the author presents the idea of exploring venus well,Position,Adequate,en,9
14373f4a71c1,CD7714C1464D,drivers should not have cell phones,Position,Adequate,en,6
ebcbeedd6ea9,CD9B8F75E2EE,their are plenty of advantages of limiting car usage around the world. many people think its no good side to not driving around everywhere but their are,Position,Adequate,en,27
3ce0f55090ae,CDBECBAD7FCE,"i really think this is a good idea, we can know if the presidents or old history people were happy or sad.",Position,Ineffective,en,22
f6392126063f,CE120A8B4336,"with all the easy fixes, solutions and prep planned for venus, the author's claim is overwhelmingly supported. the author proved venus is certainly a worthy pursuit despite the dangers it presents.",Position,Effective,en,31
66df2b90a6d0,CE3C25E291B2,i dont think it is such a good idea.,Position,Adequate,en,9
3052305b59e3,CE94B3F26D2F,in order to continue learning throughout the summer teachers should create the summer project rather than it being student designed.,Position,Effective,en,20
bc1379fd1574,CE9EB0366069,"summer projects should be student driven, due to the fact that they allow for self-motivation and individualism, as long as teachers are able to monitor the progress and quality of the work being done.",Position,Effective,en,34
fc6ffac9d1e9,CEBC3C34962E,the use of this technology to read students' emotional expressions is a good idea.,Position,Adequate,en,14
b0638fc0596d,CF1345B5E224,making suburbs much more compact then they are right now will lead to less car usage.,Position,Ineffective,en,16
5e867114c69c,CF882151082B,"i believe that students should choose at least one extracurricular activity,because it will make students more social,and they get to see what they like doing.",Position,Adequate,en,25
3d96f68b3ef2,CF8F8964A2FB,i am not against the vaule of using this technology to read students emotional expressions.,Position,Adequate,en,15
a1d849007991,CF9FB3659686,i disagree with the idea of making each student take an extracurricular activity,Position,Adequate,en,13
fa39ee9bdfed,CFA591751173,"the ""face"" is just an ordinary landform on mars with unusual shadowing",Position,Adequate,en,12
4a96441f4ebe,CFAFADA9A2C3,the author studys venus is a worthy pursuit despite dangers becuse there are many things out there that could be discoverd worth thr dangers.,Position,Adequate,en,24
f46d43aaede8,CFC1F5729C6D,i am with the idea of the facs becaues it seems vary interesting.,Position,Adequate,en,13
3c2527faf898,D0733E25A2C7,"it's always best to give students options, and letting them enjoy what they do best at, but it's not right to force them into doing what they don't want to do; yes i agree that after school activities should be in school, and open to all students. don't force students into something they don't feel comfortable with, but recommend it to them so they can think about it.",Position,Effective,en,68
37a4fb4b93a2,D0859D4FA7A8,"then the idea is brought up, what if we lived on venus? exploration of this planet has begun, and with profound dangers, scientists are still pursuing the idea. venus is a planet that has tough conditions, but still may be suitibale for life.",Position,Ineffective,en,43
df264f8678bf,D0B6CE1FA38E,and thisw concludes all the stuff in my essay if venus is a worthy pursuit to study about yes i think it is because you could be learning more than others about venus.,Position,Adequate,en,33
2114a0615f35,D0C6EB30D833,summer projets should be teacher-designed,Position,Adequate,en,5
bdbaaced9da6,D0D8097D243C,summer time projects should definitely be assigned but with the students engagement.,Position,Adequate,en,12
a253943af2bc,D12165A1A427,the facts that are brought up about the planet and it's conditions and a way to get there are great well put together to the point where its makes you think this could be a possibility for us in the near future.,Position,Adequate,en,42
43de9d7f3459,D150C1CD72D5,theres places where car usage is being limited,Position,Adequate,en,8
4b938f873700,D169E2520168,the face on mars cannot be created by aliens,Position,Adequate,en,9
a9e8a2ee8568,D18B9F0D2CB4,"life with out cars benefits the environment, and peoples' health.",Position,Effective,en,10
2b00fd1218ca,D1AF5CE5040E,student-designed summer projects would be an awesome addition to student learning over the summer.,Position,Effective,en,14
1a1952f314ae,D1B06A3C02B3,"although assumptions may lead many to state that teachers, who hold the experience, should deisgn these projects, it is more beneficial for students to design the projects themselves.",Position,Effective,en,28
69e943bf18ac,D1C16D61C365,to be in a seagoing cowboys program would be awesome to be apart of.,Position,Adequate,en,14
ef68eb68f464,D1E865DE0A88,luke' point of view of convincing others to participate in seagoings cowboys program .,Position,Ineffective,en,14
dbce361916aa,D20BEF9C2CD7,having a car not only affects your daily life but allso affects your environment.,Position,Ineffective,en,14
5c1d24f5df6e,D25C3B9925E3,students should design projects for the summer,Position,Adequate,en,7
240a8d4c20b5,D28927CB06B9,i think the photo is just a plain platform they has been formed into something it was not.,Position,Ineffective,en,18
15efdf1b3e91,D2A667825CB4,i think the author supports the idea well,Position,Ineffective,en,8
d488d87d6f05,D2F5E24CEEAA,it should be student based because the project would still complete its targeted goal and still help students have continuous learning over break.,Position,Effective,en,23
50e092ea17aa,D2FB5374A7A2,since the planet venus is the closest planet to earth's density and size scientist have been trying to explore the posibilites venus could have.,Position,Adequate,en,24
1f0b68293110,D30AC446FAC6,the idea that projects that are assigned over the summer should be student-designed is valid,Position,Effective,en,15
fb65455a852d,D34487073C35,in all four sources they have advantages of limiting car usage.,Position,Ineffective,en,11
1fc45a5a30b0,D34DFB9BF717,the projects should be student designed,Position,Adequate,en,6
462fad9c21d8,D376C98ABBDB,"if our principal forces us to do an extracurricular activity, than i would say no!",Position,Adequate,en,15
9b65532ff4b7,D377F569FE8D,"it's already a risk traveling in space, but it's an even bigger risk to travel to venus. here are some of the reasons why venus isn't safe.",Position,Ineffective,en,27
9ed2877ba24b,D3D2660F2D77,"cars can be useful in many ways but for the better of the enviorment, peoples cities, and sanity, little to no car use is the way to go.",Position,Effective,en,28
d6b4c7e45292,D3E0089B305C,in conclusion the many way we show emotions can be mixed up.,Position,Ineffective,en,12
6dff94c0a490,D3F5104B809F,but using the facial action coding system (or facs) on classroom full with students could be a good/bad idea,Position,Ineffective,en,19
4d0dd10a9e7e,D40B940B5A4D,scientists have credible information that shows people it is just a natural landform.,Position,Adequate,en,13
5663cf637db3,D44639122EAF,i do not support the use of texting and driving due to the high risk that involves with usage of a technology while driving,Position,Adequate,en,24
